"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-09 04:34:03",1762662843191,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"127.0.0.1 - - [09/Nov/2025 04:34:03] ""GET /api/rutinas/preview/excel_view.xlsx?data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx&ts=1762662842&sig=b4f0137463c7667f5a3ff78fab33d0d8a455b05ef2ad75141461a756b9249d5e HTTP/1.1"" 200 -","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:03",1762662843191,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"req GET /api/rutinas/preview/excel_view.xlsx rid=- duration_ms=410 circuit=None","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:03",1762662843190,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Excel generado con método fallback: /tmp/rutinas_exportadas/rutina_MATEO_PIEDRABUENA_3dias_20251109_043402.xlsx","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:03",1762662843177,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"<openpyxl.drawing.image.Image object at 0x7ff653091eb0> not Img","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:03",1762662843028,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"<openpyxl.drawing.image.Image object at 0x7ff652f73680> not Img","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842999,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Tabla anterior completada desde fila 9 hasta 35","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842890,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Detectadas variables por día repetidas en plantilla; usando método fallback de distribución por filas","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842783,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Datos preparados con 3 días","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842783,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Procesando plantilla: /var/task/assets/templates/Plantilla_3_dias.xlsx","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842783,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Datos preparados para 3 días con variables específicas por día","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842783,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Generadas variables para dia_3: 1 ejercicios, 4 semanas","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842783,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Generadas variables para dia_2: 2 ejercicios, 4 semanas","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842782,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Generadas variables para dia_1: 2 ejercicios, 4 semanas","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842782,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Preparando datos para plantilla Excel con variables específicas por día","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842782,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Plantilla seleccionada: /var/task/assets/templates/Plantilla_3_dias.xlsx para 3 días","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842782,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Validación completada. Errores encontrados: 0","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842782,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Iniciando generación de Excel de rutina","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","",-1
"2025-11-09 04:34:02",1762662842767,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",200,"5km2q-1762662842743-00570cad61d0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",420,"gru1",180,2048,"","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE90CFXQZ5GY08HTCF228T","42UlmfP5Vsnv",1
"2025-11-09 04:34:02",1762662842689,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view_url","POST","weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842659-374d81ecbeee","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"127.0.0.1 - - [09/Nov/2025 04:34:02] ""POST /api/rutinas/preview/excel_view_url?weeks=1&filename=TEST.xlsx HTTP/1.1"" 200 -","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE909C5XPRF21GQJD5E24X","",-1
"2025-11-09 04:34:02",1762662842689,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view_url","POST","weeks=1&filename=TEST.xlsx",-1,"5km2q-1762662842659-374d81ecbeee","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"req POST /api/rutinas/preview/excel_view_url rid=- duration_ms=2 circuit=None","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE909C5XPRF21GQJD5E24X","",-1
"2025-11-09 04:34:02",1762662842668,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view_url","POST","weeks=1&filename=TEST.xlsx",200,"5km2q-1762662842659-374d81ecbeee","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko/20100101 Firefox/144.0","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",9,"gru1",179,2048,"","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE909C5XPRF21GQJD5E24X","42UlmfP5Vsnv",1
"2025-11-09 04:32:46",1762662766690,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"8h675-1762662766116-25f841f139d9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.48","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"127.0.0.1 - - [09/Nov/2025 04:32:46] ""GET /api/rutinas/preview/excel_view.xlsx?data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx&ts=1762662765&sig=52058166fe1f046b5202a3295bcdd422ce643e0653ba127076f85f93b6ffc851 HTTP/1.1"" 200 -","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE6NHB3XH4XF8D8H5A7MW7","",-1
"2025-11-09 04:32:46",1762662766690,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"8h675-1762662766116-25f841f139d9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.48","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"req GET /api/rutinas/preview/excel_view.xlsx rid=- duration_ms=550 circuit=None","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE6NHB3XH4XF8D8H5A7MW7","",-1
"2025-11-09 04:32:46",1762662766689,"zurka-gymms.vercel.app/api/rutinas/preview/excel_view.xlsx","GET","data=eJx1jzELwjAQhf9KePMNJqcIWUuHuijaLXSoNYgQMrRmEv-7l2CLgi53j3vfvVweiLBo61MLwgU2phBETLBMGMS6-ujHPoibbrBGWpyptPDpPisP6xyTJjAxrUnLol6REcnI4_yUYlXv6mPVVM0eHblt4QsJQXEY_TSpcx-HPtsmz7QUCcSHmtPMd9obF2zh8yWbEv17Qf5aDv2T2T1fNh9Hag%3D%3D&weeks=1&filename=TEST.xlsx",-1,"8h675-1762662766116-25f841f139d9","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36 Edg/89.0.774.48","info","production","main","","lambda","/api/index.py","zurka-gymms.vercel.app","zurka-gymms.vercel.app","dpl_EBQiurHzqc3EQxQuHmG5FgQk3xmL",-1,"gru1",-1,-1,"Excel generado con método fallback: /tmp/rutinas_exportadas/rutina_MATEO_PIEDRABUENA_3dias_20251109_043246.xlsx","prj_D9X7baqzRzNJB5ZmJ58M5ar0uVqa","","","01K9KE6NHB3XH4XF8D8H5A7MW7","",-1
